Gampaha,Hasaral Pharmacy,Yakkala,NaN
Gampaha,Hiru Pharmacy & Grocery,"6, Biyagama Rd, Balummahara",332256735
Gampaha,Ishara Pharmacy,"Kandy Road, Yakkala.",332224376
Gampaha,Jayamini Pharmacy,Weliweriya,NaN
Gampaha,Oshadhi Pharmacy,"71/A, Mary Biso Mawatha, Gampaha",758953415
Gampaha,Rajya Osusala,"No.266, Colombo Road, Gampaha",332234516
Gampaha,Pubudu Pharmacy,"8, New Kandy Rd, Weliweriya",702819631
Gampaha,Royal Pharamacy,"203/3, New Kandy Road, Weliveriya.",773645346
Gampaha,Sarani Pharmacy,Weliweriya,NaN
Gampaha,Sethsiri Pharmacy,"231/A, Kadawatha Road, Ganemulla",715655445
Gampaha,Sirikatha Pharmacy,Miriswaththa,NaN
Gampaha,Vishwa Pharmacy,"123/6,Pahala Yagoda, Ganemulla",769438092
Gampaha,Weerasiri Pharmacy,Kirillawala,NaN
Gampaha,Nethmi Pharmacy,"95/9 New Kandy Road, Balummahara",714118531
Gampaha,Osil Pharmacy,"144/1/1B, Miriswaththa, Mudungoda",332239745
Gampaha,Central Medicals,"Ja-Ela Road, Gampaha",718303758
Gampaha,Sethma Pharmacy (Pvt) Ltd.,"No. 36, Queen Mary's Road, Gampaha",703321261
Gampaha,Health care phamacy€,"154/ e ,Moragoda, Gampaha",773388294
Gampaha,City Pharmacy,"233,Kadawatha road, Ganemulla",786013583
Gampaha,Medri Pharmacy,"58A,Queen Mary's road, Gampaha",722525401
Gampaha,N.D Pharmacy,"19/A, Gampaha road, Yakkala",777359794
Gampaha,Central Pharmacy,"61, Colombo road, Gampaha",724363130
Gampaha,Chema Pharmacy,"370/1B, Siriwardane shopping complex Ganemulla",715300587
Gampaha,Kandana Food & Drugs Pvt. Ltd.,"292/9, 15th Lane, Hansagiri road, Gampaha (Wholesale distributor)",771713175
Gampaha,New Dineth Pharmacy,"98/5, Balummahara, Mudungoda",770456343
Gampaha,New Safe Medics,"Weerasiri building, Indigolla, Gampaha",703030970
Gampaha,New Sirikatha Osusala,"2/A/8, Gampaha road, Miriswaththa",767282206
Gampaha,Sahanma Pharmacy,"127/3, Miriswaththa, Mudungoda",753771626
Gampaha,Samara Pharmacy,"26/2, Yakkala road, Bandarawatte, Gampaha",332230660
Gampaha,Sathnila Pharmacy,"224/A/1, Colombo road, Gampaha",776615478
Gampaha,Synergy Medicals,"220, Colombo road, Gampaha",773606162
Gampaha,Food City -Ganemulla,"No. 367, Kadawatha Road, Ganemulla",332265978
Gampaha,Central Pharmacy,"61, Colombo road, Gampaha",724363130
Gampaha,New Pharmacy,"400/1, Main Street, Ganemulla",711269996
Gampaha,New Safe Medics Pharmacy,"Weerasiri Building, Indigolla Junction, Indigolla, Gampaha",703030970
Gampaha,Siyara Pharmacy,"Imbulgoda, Gampaha",764082975
Gampaha,C R Meditech Lab,"No.21, Yakkala Road, Gampaha",777760384
Gampaha,N D Pharmacy,"19/A, Gampaha Road, Yakkala",777308740
Gampaha,Madhuri Pharmacy,"2B Galkanda,horampella",771002777
Gampaha,Central pharmacy,"241/1/I warana Road, Thihariya",775803502
Gampaha,Gimshani Pharmacy,"146, Hospital Junction, Negombo Rd, Nagoda, Kandana",773170050
Gampaha,Ja-Ela Nawa Osusala,Ja-Ela,NaN
Gampaha,Mithsara Pharmacy,"110/A, Station Rd, Kandana",715273266
Gampaha,P.J.Prasanna(Pvt)Ltd,"No.124, Main Street, Ja-Ela",777348877
Gampaha,Prassana Pharmacy,Ja-Ela,NaN
Gampaha,Rilaulla Pharmacy,"186, Colombo Rd, Rilaulla",774448692
Gampaha,Roshini Pharmacy And Grocery,"415/B, Old Negombo Rd, Dadugama",772532600
Gampaha,Sethma Pharmacy,"43, C & L Shopping Complex, Main Street, Kandana",112244222
Gampaha,St Joshep Pharmacy And Grocery,"87/ B , Minuwngida Rd, Ja-Ela",704936465
Gampaha,Vision Pharmacy,Ja-Ela,NaN
Gampaha,Hansi Pharmacy & Grocery,"424,Negombo rd,Kapuwatta.",772224848
Gampaha,Niwasi Pharmacy,"7, Shopping Complex,Niwasipura ,Ekala",777892000
Gampaha,Sagarika Pharmacy & Grocery,"470,Negombo Rd,Dehiyagatha",763654904
Gampaha,Sasithma pharmacy and grocery,"197 b 2, Weligampitiya, Indiminna, Ja Ela",760795380
Gampaha,Sachithma Pharmacy and Grocery,Ja Ela,775710066
Gampaha,Calvary Medicals,,113038296
Gampaha,Darshana Pharmacy & Grocery,"3,Goodshed rd,Ja-Ela",778002683
Gampaha,Medicare Pharmacy,"303/A/3/1,Ganemulla rd,Batagama South,Kandana",754332207
Gampaha,New Ekala Pharmacy,"20,Orex City,Shopping Complex, Ekala",775983893
Gampaha,New Nimra Lanka,"63,Main Street,Ja Ela",713535205
Gampaha,Nilmini Pharmacy,"45,Vinson Watta,Minuwangoda rd,Ekala",114870478
Gampaha,Royal Pharmacy Kandana,"4,Market Building,Kandana",774354284
Gampaha,St. Jude Pharmacy,"No 152, Minuwangoda Road, Ja Ela",776061202
Gampaha,Thrithwa Pharmacy,"45,Negombo rd,Tuddala",115672533
Gampaha,Ja-ela Nawa Osusala,"76, Old Negombo Road, Kanuwana, Ja-ela",763000719
Gampaha,Thilina Phramacy,"No. 78/4, Minuwangoda Road, Ekala, Jaela",7720667856
Gampaha,Digasiri,"no:33,Maithree mawatha,Ekala,Jaela",777967805
Gampaha,Dagonna Pharmacy And Distributer,"144/21, Nalaka Waththa, Kimbulapitiya",763257750
Gampaha,Hiru Pharmacy,"142, Diulapitiya Rd, Demanhandiya",716445292
Gampaha,Indra Super Pharmacy,"138/B, Airport Rd,Andiambalama",776715053
Gampaha,Kandawala Pharmacy,"Kandawala, Katana",779737767
Gampaha,Shanthi Medical Center Pharmacy,"Dewategaha watte, Thimbirigaskatuwa, Katana",763726525
Gampaha,Thenuka Pharmacy and Grocery,"Akkarapanaha, Negombo",772915350
Gampaha,Isuru Pharmacy,"137/165A Silvering park , Kandawala",772985366
Gampaha,Suprime Pharmacy,"atana rd, Kandawala",773023323
Gampaha,Suwasala Pharmacy,"No 253/1A, Greehfantasy Waththa, Akkara panha, Kimbulapitiya Road, Negambo",776263850
Gampaha,Malithi Pharmacy,"Rukaththana Junction, Negambo",774058817
Gampaha,Pradeepa Pharmacy,"31/E,Katana rd,Thimbirigaskatuwa",315701733
Gampaha,Robert Medical,"3,Kimbulapitiya rd,Negambo",776675321
Gampaha,The Medical Pharmacy,"452/B/1, Negambo rd,Kimbulapitiya",765836811
Gampaha,Robert Medicals,03 kimbulapitiya road negombo,312220831
Gampaha,suranga pharmacy,"koongashandiya,Katana",779873387
Gampaha,Lanka Pharmacy (Pvt) Ltd,"No.170, Kandy Rd, Kiribathgoda",112912732
Gampaha,Lucky Needs Pharmacy,"2/1 Biyagama Road, Peliyagoda.",NaN
Gampaha,Medimarket Pharmacy,"905A, Vihara Junction , Waragoda Road, Kelaniya",777553444
Gampaha,Medimart Pharmacy,Kelaniya,777635730
Gampaha,Yukee Pharmacy,Kelaniya,112987806
Gampaha,Anura Pharmacy,"34/1 Waragoda Road, Thorana Junction, Kelaniya",712372569
Gampaha,Inora Pharmacy,"No 7 Station Road, Pattiya Junction, Kelaniya",766555538
Gampaha,New Ganga Pharmacy,"No 354, Biyagama Road, Kelaniya",71474160
Gampaha,New Sarasi Pharmacy,"No 37, Makola Road, Kiribathgoda",711546840
Gampaha,Peliyagoda Pharmacy,"283,Biyagama Road, Pattiya Junction, Kelaniya",772253307
Gampaha,Sarasi Pharmacy,"165/1, Kandy Road Dalugama, Kelaniya",701248446
Gampaha,Suwastha Pharmacy,"491/1, Eriyawatiya, Kelaniya",718826942
Gampaha,Osujaya pharmacy,"55/4,Kandy rd, Kiribathgoda",772388551
Gampaha,Wisdom Pharmacy,"516/A,Biyagama Rd, Pethiyagoda,Kelaniya",718982348
Gampaha,Veenus Pharmacy,"722,Biyagama rd, pilapitiya,Kelaniya",773851593
Gampaha,Suwaya Pharmacy,"267,Old Kandy rd, Dalugama,Kelaniya",718206849
Gampaha,SAK Pharmacy,"26,Waragoda rd, Thorana junction, Kelaniya",112908718
Gampaha,Pharmachemie Pharmacy,"444,Dalupitiya Rd, Hunupitiya,Wattala",774781118
Gampaha,Phama Rowland Pharmacy,"66/2/A,Kandy rd, Kiribathgoda",770231521
Gampaha,Orient Pharmacy,"462,Sri Sudarmara rd, Wanawasala,Kelaniya",777873058
Gampaha,Nawaloka Care Pharmacy,"197,Kandy rd,Kiribathgoda",773996066
Gampaha,Nadee Pharmacy,"Makola rd, Kiribathgoda",718807050
Gampaha,Lo-setha Pharmacy,"699/1,Koholvila rd, Dalugama,Kelaniya",713793876
Gampaha,Lakse Pharmacy,"19,Negambo Rd, Peliyagoda",776416441
Gampaha,Kumarasingha Pharmacy,"520/1,Waragoda rd, Kelaniya",773252372
Gampaha,Janasuwa Pharmacy,"92/D,Biyagama rd, Pattiwila, Kelaniya",719864230
Gampaha,Isiwara Pharmacy,"227/1,Makola rd, Makola",774103496
Gampaha,Best Pharmacy,"06,NHS, Kiribathgoda",719211163
Gampaha,Ashen Pharmacy,"308/4A,Gonawala, Kelaniya",772221335
Gampaha,Amman medicals Pharmacy,"297,Negambo rd, Peliyagoda",777151526
Gampaha,AKM Pharmacy,"1190/5,Dalupitaya rd, Hunupitiya",774746346
Gampaha,M C Pharmacy & Grocery,"No 786, Kandy road Wedamulla, Kelaniya",NaN
Gampaha,People's Chemist,"No 141 Kandy Road, Dalugama, Kelaniya",NaN
Gampaha,Sarana Pharmacy & Grocery,"379, Waragoda Road, Kelaniya",NaN
Gampaha,Food City -Peliyagoda,"304, Negombo Road, Peliyagoda",112949221
Gampaha,N W Pharmacy,"400, Welipillewa, Ganemulla.",112979180
Gampaha,Naranwala Pharmacy,"73/16/3,New Kandy rd,Naranwala,Weliveriya",718372372
Gampaha,New Lanka Pharmacy,"1/2, Kandy Road, Mahara, Kadawatha",112901478
Gampaha,Oseth Pharmacy,"8/2/1, New Kandy Road, Udupila, Delgoda",768306356
Gampaha,S C L Pharmacy,"553/3/E, Ranmuthugala, Kadawata",763896268
Gampaha,Sarasavi Pharmacy,"644/5,Kandy Road,Bandarawatta, Kadawatha",112920920
Gampaha,Sethlanka Pharmacy,"150,Kandy Road, Mahara, Kadawatha",NaN
Gampaha,Sethsiri Pharmacy,Ganemulla,NaN
Gampaha,Sun Pharma,Ganemulla,NaN
Gampaha,Familycare Pharmacy,"427/2/C, Dalupitiya Rd, Enderamulla",727881301
Gampaha,Lanka Pharmacy,"406/18/2,Ganemulla Rd, Welipillewa",779622168
Gampaha,New Mihikatha pharmacy,"440/C/2, Ranmuthugala, Kadawatha",775766027
Gampaha,Sesanda Pharmacy,"400/31/D, Jayanthi place, Kandy Rd, Kirillawela",714110303
Gampaha,Shyama pharmacy,"358/1/2,Kandy Rd, Kirillawela, Webada",716612708
Gampaha,Jayalath Pharmacy,"06, New shopping complex, Malwathuhiripitiya, Buthpitiya",773906968
Gampaha,Vihanga Pharmacy,"597,Kandy rd, Eldeniya Kadawata",718406200
Gampaha,Staywell Pharmacy,"201/43/2,Sooriyagama Kadawata",764019410
Gampaha,Sri Lanka Pharmacy,"452/01/A, Kandy rd, Kadawata",761041740
Gampaha,Sethsiri Pharmacy,"14/3,Kirindiwela rd, Henegama",332258007
Gampaha,Samarasingha Pharmacy,"346/2,Neligama, Ragama",112901184
Gampaha,Pharma Roland Pharmacy,"53/1/A,Kandy rd Mahara Junction",770231521
Gampaha,Dilmed Pharmacy,"387/A,Ihalakaragahamun Kadawata",777514807
Gampaha,Bandarawatta Pharmacy,"630/D,Bandarawatta Kadawata",774386485
Gampaha,Food City -Enderamulla,"63, Dalupitiya Road, Enderamulla",112982784
Gampaha,Sethsiri Pharmacy & Grocery,"14/3, Kirindiwela Road, Henegama",716374705
Gampaha,Sanoska Pharmacy,"76/2A/3, Smak Junction, Ragama Rd, Kadawatha",712000652
Gampaha,Naranwala pharmacy,"73/16/3 New Kandy Road, Naranwala ,Gampaha",718372372
Gampaha,Mudungoda pharmacy & grocery,"95 /12 /C, Kandy Road, Bellummahara, Mudungoda",703114736
Gampaha,Calidson Pharmacy,"148/17, St Lasaras Rd, Mirigama Rd, Negombo",315614198
Gampaha,Central Pharmacy And Grocery,"No 07, Negombo Rd, Minuwangoda",778401108
Gampaha,Kalani Pharmacy,"Sanasa Purahala, Naiwala",718780723
Gampaha,NS Pharmacy,"228/1/1, Nilpanagoda, Minuwaangoda",775838176
Gampaha,Rajya Osusala,"Old U C Building, Colombo Road, Minuwangoda",112295120
Gampaha,People's Pharmacy,"178/A, Weyangoda Rd, Minuwaangoda",777904907
Gampaha,Thilina Pharmacy,"No 158, Naiwala Road, Udugampola",332231435
Gampaha,Bandula Pharmacy Pvt Ltd,"No 21 Veyangoda Road, Minuwangoda",777766598
Gampaha,New Chalani Pharmacy,"Airport Rd, Minuwangoda",773511699
Gampaha,Osilka Pharmacy,"83 D Divulapiitya Road, Minuwangoda",775996016
Gampaha,Health Care Pharmacy,"No 09,Sanasa New city,Negambo Road, Dewalapola",765886430
Gampaha,Aura Pharmacy,"3E,Sanasa Building,Naiwala",716848555
Gampaha,Family Pharmacy & grocery,Koresa Junction,715186189
Gampaha,Kalasi Osusala,"306/A/3,Doonagaha rd,Nilpanagoda,Minuwangoda",NaN
Gampaha,Madhuri Pharmacy & Grocery,"2B,Galkanda,Horanpalle",771002777
Gampaha,MC Pharmacy,"23/D,Negambo rd,Minuwangoda",777849477
Gampaha,Osanda Pharmacy,No.147 Minuwangoda Road Malwatta Junction Asgiriya Gampaha,779853271
Gampaha,Sahana Osusala,"19, Negombo rd,Minuwagoda",774254008
Gampaha,Si Pharmacy,"3B/2,Greens Village,Dewalapola",772980176
Gampaha,Siyara pharmacy,"92/2/2,Widiya Watta,Udugampola.",778523318
Gampaha,Mc Pharmacy,"No 23D, Negambo road, Minuwangoda",777849477
Gampaha,The best care pharmacy,215 e galloluwa main street minuwangoda,774672244
Gampaha,K&K Pharmacy,"No.50,Veyangoda road,Minuwangoda",766250802
Gampaha,Harindra Osusala,"17, Kandy Road, Pasyala",776248182
Gampaha,Nimasha Pharmacy,"12, Old Bus Stand, Mirigama",777125232
Gampaha,Pimento Pharmacy,"21, New Shopping Complex Pasyala Road, Mirigama",773376838
Gampaha,Rajapaksha Osusala,"Rajapaksha Building, Main Street Kaleliya",776342889
Gampaha,Senani Pharmacy,"4, Main Street, Mirigama",712182356
Gampaha,Shantha Pharmacy,"60/62, Pasyala Road, Mirigama.",710363281
Gampaha,Shantha Pharmacy & Distributors,"No 60, 62, Pasyala Rd, Mirigama",767832233
Gampaha,Thilaka Chemist,"Y.M.B.A Building, Pasyala Road, Mirigama",772782745
Gampaha,Kandalama Osuhala,"Kandalama junction, Mirigama",718297969
Gampaha,Hiran Pharmacy,"Kandy road, Pasyala",770266179
Gampaha,Apsara Pharmacy,"10,Pasyala road, Mirigama.",332273459
Gampaha,City Pharmacy,"14, Giriulla road, Mirigama",762926350
Gampaha,Vision Pharmacy,"No.4, Opposite new bus stand, Mirigama",NaN
Gampaha,Nimedco pharmacy,"7/B/1 ,5th post , Pohonnaruwa, Mirigama",716663292
Gampaha,Mahajana Osusala,"517, Colombo Rd, Kuruna",776329439
Gampaha,New St Anthoney's Medicals,"St Anthoney's Medicals Greens Rd, Negmbo",770261423
Gampaha,Rajya Osusala,"134, Opposite General Hospital, Colombo Road, Negombo",312228599
Gampaha,Sidet Pharmacy,"Chilaw Rd, Daluwakotuwa Kochchikade",312278227
Gampaha,Silver Ray Pharmacy,"Duwa Junction, Negombo",773851639
Gampaha,The Lanka Pharmacy,"60, Fernandoo Avenue, Negombo",312233737
Gampaha,Unique Pharmay,"149, Colombo Rd, Negombo",777313733
Gampaha,Ajantha Osusala,"65,Colombo rd, Kochchikade",777892169
Gampaha,Asoka Pharmacy,"234,Chilawa rd,Kattuwa",779731300
Gampaha,Best Way Pharmacy,"563,Chilaw rd,Kattuwa",773700997
Gampaha,Bestway Pharmacy,"No 563, Chilaw Road, Kattuwa, Negombo",773700997
Gampaha,Better Health Pharmacy,"255,Main street, Nagambo",312231824
Gampaha,City Medicals,"No 299, Main Street, Negombo",778029278
Gampaha,Negombo Drugs Mart,"79/B,Sea street,Negombo",772994922
Gampaha,New Poruthota Pharmacy,"163,Porothota",775866115
Gampaha,Silverray Pharmacy,"Duwa Junction, Negombo",773851639
Gampaha,Super Medical,"No 19, Greens Road, Negombo",777986573
Gampaha,Danya Pharmacy,"Galkanda Junction, Negombo",777190593
Gampaha,Asiri Pharmacy & Grocery,"No: 450, 2nd Kurana, Colombo Rd, Negambo",312228196
Gampaha,Angels Pharmacy,"304,St Anne's rd,Daluwakotuwa",702054500
Gampaha,Champika Pharmacy,"31,Main Street,Kochchikade",312273793
Gampaha,Jaya Lanka Pharmacy,"7, Rajapaksha Broadway, Negombo",773020694
Gampaha,Jayakody Pharmacy,"Jayarathna rd, Negombo",774386787
Gampaha,K.S.A.Medical,"108/B,Camp rd, Dalupotha",771744848
Gampaha,Luxi Pharmacy,"199/A,Camp rd, Kattuwa",779441605
Gampaha,Nawaloka Medicare PVT (Ltd),"1R69, Colombo d, Negombo",777385321
Gampaha,New Crystal Pharmacy,"11, Colombo rd, Negombo",776464950
Gampaha,New Pharmacy,"No.18,adnives road,Periymulla, negombo",752915871
Gampaha,One Pharmacy,"93/A,Colombo rd,Negombo",314900634
Gampaha,Orient Pharmacy,"410/A,Chilaw rd,Negombo",773417995
Gampaha,Royal Pharmacy,"321/B,Chilaw rd,Periyamulla,Negambo",777736878
Gampaha,S&G Medical,"4,Chilaw rd,Dalupotha,Negombo",314926848
Gampaha,Shanthi Pharmacy,"41,Mankuliya rd,Munnakkare",775988137
Gampaha,Thalahena Pharmacy & Grocery,"516/B,Thalahena, Negombo",312225602
Gampaha,Food City -Negombo2,"266, Colombo Road, Negombo",312228516
Gampaha,Healing Pharmacy,"289,Chilaw Road Periyamulla Negombo",777939119
Gampaha,New Jaya Lanka Pharmacy & Grocery,"No.54,St Joshep,Street,Negombo",312280568
Gampaha,Nawa Lanka Pharmacy,194A colombo Road negombo,772317080
Gampaha,X-LAB Medical & Channel Services,"No.142, Colombo Road, Negombo",713423219
Gampaha,HEALTH CARE MEDICALS AND GROCERIES,NO 3B GALKANDA JUNCTION NEGOMBO,777836405
Gampaha,Union pharmacy & Grocery,"No.06, Visthrin Avenue, Negombo",773551972
Gampaha,Kalidson Pharmacy,"160A, Mirigama Road, Deen Junction, Negombo",312234448
Gampaha,Aqua Pharmacy,"39/B, Kadawata Rd, Ragama",NaN
Gampaha,Dinura Pharmacy,"Nilanka Building, Batuwatta, Ragama",773100272
Gampaha,Imedra Medicals,"155/D, Peralanda, Ragama",112967744
Gampaha,Isura Pharmacy,"621/C, Tewatta Road, Ragama",112079965
Gampaha,Rajya Osusala,"61/A, Mahabage Road, Ragama",112955219
Gampaha,Ragama Pharmacy,"Tewaththa Road, Ragama",112914721
Gampaha,Jayasri pharmacy,"138/A, Peralanda, Ragama",112079964
Gampaha,Mama pharmacy,"41/1,Thalagolla rd,Hospital junction, Ragama",754014701
Gampaha,Nawa Osusala,"931,Mahabage Rd, Ragama",760391376
Gampaha,New pharmacy,"296/A, Delpe Handiya, ragama",719203176
Gampaha,Sahana Osusala,"No. 640, Thewattha Rd., Ragama.",710104422
Gampaha,NS Pharmacy,"191/1, Walpola,Ragama",777891537
Gampaha,Newcity Pharmacy,"112/B,Tewatta rd, Ragama",727651338
Gampaha,Dove Pharmacy,"298/B,Depe junction Ragama",113195266
Gampaha,Food City -Ragama,"15, Peralanda Mawatha, Ragama",112967920
Gampaha,Health Care Pharmacy And Family Needs,"8B/4R/NHS, Raddolugama",718202171
Gampaha,"Healthguard Pharmacies, Airport",BIA Departure Terminal,777177952
Gampaha,Jasmine Pharmacy & Grocery,"No 2/4, Church Road, Kandana",NaN
Gampaha,Lak Osusala,"Negombo Rd , Seeduwa",766407949
Gampaha,NS Medical,"Negombo Rd , Seeduwa",777648442
Gampaha,Orient Pharmacy,"9/1, Baseline Road, Awari Waththa, Katunayake",774335253
Gampaha,St. Jude Pharmacy,"Negombo Rd, Seeduwa",719507810
Gampaha,St. Mary's Pharmacy,"60, Colombo Rd , Katunayake",112254160
Gampaha,New St. Josep Pharmacy,"95/1,Amandoluwa,Seeduwa",711293112
Gampaha,Shris Lanka Pharmacy,"No 26, Dammaloka Mawatha, Avariwatte, Katunayake",715592201
Gampaha,Sri Lak Pharmacy,"484, Kotugoda Rd,Mookalangamuwwa",773922775
Gampaha,Srish Lanka Pharmacy,"26,Dammaloka mawatha ,Avariyawatta",715592201
Gampaha,The Raddolugama Pharmacy,"1B,NHS,Raddolugama",777812857
Gampaha,Criss Pharmacy,"796,Negombo rd,Linayanagemulla",774670190
Gampaha,Laksiri Pharmacy,"500,Bassline rd,Averiyawatta",777860697
Gampaha,Pamunugama Osusala,"3/3,NHS,Rathdolugama",711291091
Gampaha,S.S Pharmacy,"478,Colombo rd,Katunayake",776155740
Gampaha,Zoomcare Pharmacy & Grocery,"182/B/1,Rathdoluwa Seeduwa",768378112
Gampaha,Seeduwa Medicals,"No.244, Kotugoda Road, Seeduwa",112254828
Gampaha,Radiant pharmacy,National Housing Scheme Raddolugama,NaN
Gampaha,Ken health and pharma Pvt ltd,"No 20/54 Dr dydni premathirathne mawatha,mukalangamuwa, seeduwa",777627629
Gampaha,Seeduwa Osusala,"No. 18, Kotugoda Road, Seeduwa",112254146
Gampaha,N.S. Medical,"No.590, Negombo Rd, Seeduwa",777648442
Gampaha,Jayanthi Pharmacy,39/4 Dammaloka Mawatha Avariwatte katunayake,112251752
Gampaha,Laxiri Pharmacy,"500 baseline road, Aweriwatta, Kattunayake",777860697
Gampaha,Health and Glow,"223, Negambo Road, Wattala",112932933
Gampaha,Henadala Medical,Wattala,NaN
Gampaha,Osusala Wattala,"03, Station Road, Wattala",112941436
Gampaha,Peoples Pharmacy,"220, Hendala, Wattala",112939838
Gampaha,Reliable Pharmacy & Grocery,"No.548, Negombo Rd, Mahabage,Ragama.",112953705
Gampaha,St. Josep,"10, Market Complex, Bopitiya, Pamunugama",112225353
Gampaha,Union Chemists Wattala,112935305,NaN
Gampaha,Bopitiya pharmacy,"26, Bopitiya Junction, Pamunugama",113036270
Gampaha,krishmo pharmacy,294 hendala road Hendala,722781814
Gampaha,Lakshan Chemist pharmacy,"691/2, negambo Rd, mabola, wattala",112932162
Gampaha,Mabola osusala,"743/B, Negambo Rd, Mabola, Wattala",723294904
Gampaha,New Pharmacy,"175, Negambo Rd, wattala",716754631
Gampaha,New Rio pharmacy,"16,palliyawatta, Hendala, wattala",714358046
Gampaha,Sampath pharmacy,"111/2,Elapitawala, Ragama",112960999
Gampaha,Sudees pharmacy,"122/A, Hekiththa Rd, Wattala",332220190
Gampaha,The golden chemist pharmacy,"269, Nagoda junction, Wesara, Ragama",771931449
Gampaha,Sri Sathya Pharmacy,"55,Elakanda, Wattala",714036139
Gampaha,Shenura Pharmacy,"186,Kerawalapitaya Wattala",776920049
Gampaha,Sasiri Super Drugs Pharmacy,"140, Elakanda, Hendala, Wattala",772070939
Gampaha,Pamunugama Pharmacy,"32, Market complex Bopitiya, Pamunugama",774757217
Gampaha,New People Pharmacy,"503, Negambo Rd, Ragama",718223828
Gampaha,Medicare Pharmacy,"1101/A/2,Dalupitiya road, Hunupitiya, Wattala",776252377
Gampaha,Lion Pharmacy,"50/B, Ragama Rd, Mahabage, Ragama",778796966
Gampaha,Jaisara Pharmacy,"737,Negambo Rd, Mabola, Wattala",778843573
Gampaha,Isuri Pharmacy,"01/A, New sopping complex, Wattala",112938731
Gampaha,Hemas Hospital,"389, Negambo Rd, Wattala",117888760
Gampaha,Alliiance Pharmacy,"199,Pulinathalarama Rd, Magammana, Ragama",772822941
Gampaha,Nawaloka Care Pharmacy,"384, Negombo road, Wattala",770606641
Gampaha,Hendala medicals,"354, Hendala road, Wattala",112932759
Hambantota,Aloka Pharmacy,Ambalanthota,718027507
Hambantota,Medi First Pharmacy,"40, Main St, Ambalanthota",712198329
Hambantota,New Wijerathna Pharmacy,"Main St, Hungama",705222835
Hambantota,Sanduni Pharmacy & Grocery,"No.5/B, Waduruppa Road, Ambalanthota",472225173
Hambantota,Sithari Pharmacy,Ambalanthota,716411727
Hambantota,S.N.A. Pharmacy,Ambalantota,727840569
Hambantota,Asiri Pharmacy,Beliatta,717266220
Hambantota,Neptune Pharmacy,"Walasmulla Road, Beliatta",712323134
Hambantota,Wanigasekara Pharmacy,Beliatta,714454148
Hambantota,New Chandana Pharmacy,"54,Tangalle Rd,Beliatta",713403258
Hambantota,Jayasingha Pharmacy,"16, Jail Road, Hambanthota",776929818
Hambantota,Jeewaka Pharmacy,"1, Barrak Street, Hambanthota",77012063
Hambantota,Rajya Osusala,"3, Barrack Street, Hambanthota",472222163
Hambantota,Kodikara Pharmacy,"Weeraketiya Rd., Middeniya",718829614
Hambantota,Midco Pharmacy,Middeniya,718367617
Hambantota,Nisala Pharmacy,Katuwana,776820521
Hambantota,Sobasee Pharmacy,"Middeniya Road, Katuwana",702017263
Hambantota,Medicare Pharmacy,"Weeravila Junction, Weeravila",714857789
Hambantota,Arogya Pharmacy,Tangalle,718082620
Hambantota,Gamage Pharmacy,Ranna,718082620
Hambantota,Nimron pharmacy,"138, Matara Rd, Tangalle",714960813
Hambantota,Rajya Osusala,"No 08, Indipokunagoda Road, Tangalle.",472241221
Hambantota,Sanduni Pharmaceuticals (Pvt) Ltd,"Tissa Road, Tangalle",710770547
Hambantota,Dedunu Pharmacy,Thissamaharama,775239681
Hambantota,Leo Pharmacy,"437, Debarawewa",716877524
Hambantota,Medi care Pharmacy,Weerawila,701035578
Hambantota,Medro Pharmacy,"01, Public Market, Debarawewa",717239658
Hambantota,New Union Pharmacy,Walasmulla,717136886
Hambantota,Sajeewa Pharmacy & Grocery,"No. 33, Middeniya Road,Walasmulla.",718208244
Hambantota,Sri Ramya Pharmacy,Walasmulla,716676688
Hambantota,Walasmulla medical stores,"4,Middeniya Rd Walasmulla",758914473
Hambantota,Janasetha Pharmacy,"No 122, Tangalle Rd, Weeraketiya",772206732
Hambantota,Lanka Pharmacy & Channel Centre,"Main Street, Sooriyawewa",770438060
Hambantota,Ruhunu Pharmacy,"Main St, Sooriyawewa",770451952
Hambantota,Madushan pharmacy,"2201,Main Street Sooriyawewa",715769053
Hambantota,Sethsuwa Pharmacy,Agunukolapelassa,703345697
Hambantota,Asiri Pharmacy,"Hungama Road, Agunukolapelessa",717202600
Jaffna,Bharathy Medical Pharmacy,"402, Hospital Road",212216985
Jaffna,City Medical Care Pharmacy,Hospital Road,212212661
Jaffna,Jegan Pharmacy,"462, Hospital Road",212223191
Jaffna,Rajya Osusala,"Jaffna Teaching Hospital Premises, Jaffna",212219262
Jaffna,Ratnam Pharmacy,"384, Hospital Road",212222667
Jaffna,Vasantham Pharmacy,765887252,NaN
Jaffna,Wesco Super Mart,777323702,NaN
Jaffna,Royal Pharmacy,Hospital Road,777917987
Jaffna,Akaram Pharmacy,Kopay,766357360
Jaffna,Sooriya Pharmacy,Atchuvely town,777220812
Jaffna,Sukam Pharmacy,Aavirankal,773289067
Jaffna,Super Drugs,Urumpirai,777242307
Jaffna,Vasanthy Pharmacy,Urumbirai Junction,776309155
Jaffna,S.K. Pharmacy,Irupalai,772600093
Jaffna,Sri Murugan Pharmacy,"Pointpedro road, Kalviyankadu",772299931
Jaffna,Arokiya,Kondavil west,710385102
Jaffna,Arokyaa Pharmacy,Kokuvil,772336314
Jaffna,Kurunchi,Thirunelveli,212212238
Jaffna,Northern Drug mart,Kodavil Eest Junction,772700190
